Id,SalePrice
1461,118311.21808272875
1462,146304.75716138692
1463,182132.28000892917
1464,194407.28052897227
1465,193941.02353668632
1466,177108.75895104444
1467,166027.23168261023
1468,175087.67689082996
1469,185284.82669588417
1470,119932.72760662588
1471,193185.17920686974
1472,107532.74657385988
1473,103743.18143347454
1474,152871.32144521805
1475,125045.74683101618
1476,357726.10871702014
1477,254451.47168981459
1478,294797.0002180042
1479,304049.96545741893
1480,463832.37450798956
1481,323819.62126445404
1482,223074.215616179
1483,179382.18290092156
1484,175159.0356029921
1485,187576.96544507134
1486,197025.81273108942
1487,317289.0670923707
1488,243887.5096611505
1489,194011.88581852562
1490,208667.389286053
1491,198138.49309717838
1492,95874.59715894057
1493,190080.77914275543
1494,273365.4817433
1495,274564.1121307971
1496,218666.2335658936
1497,179063.42987263904
1498,169864.89096868294
1499,168295.13351037813
1500,159059.23297440587
1501,172107.5468904231
1502,158760.8793798586
1503,272525.9461164093
1504,234817.42947062198
1505,214097.91085536306
1506,182872.01381684004
1507,234762.4854316744
1508,192637.23096732874
1509,161918.09709561523
1510,139108.45071392116
1511,137229.03317974688
1512,154505.81131829205
1513,149098.62116583387
1514,144674.84281908162
1515,202075.97538537567
1516,145202.19273521335
1517,154291.7688389942
1518,138615.74885368499
1519,208346.06557897944
1520,128255.35874048153
1521,130870.77470834677
1522,168387.22681691166
1523,110313.14080385954
1524,117685.04446359957
1525,116314.62372189856
1526,112960.51605176702
1527,102177.2578402386
1528,132892.28411062877
1529,143405.94013919675
1530,177127.7746031954
1531,111517.34632798517
1532,94102.62895925605
1533,138031.07120960028
1534,127179.05370507488
1535,153015.79153607663
1536,111742.30719369551
1537,80337.21063769629
1538,155223.74926951903
1539,185084.39988700754
1540,104573.35284306912
1541,147035.72610327927
1542,140012.79070152395
1543,197452.21121973605
1544,78456.55142573765
1545,110316.24277161203
1546,136643.7730682065
1547,135368.0142315635
1548,128971.3932085166
1549,117283.74716342063
1550,133828.28212932573
1551,108289.11629653699
1552,136897.547110698
1553,138668.373392621
1554,121048.28370640543
1555,162945.60362401977
1556,95215.68898074722
1557,99348.15318311132
1558,101198.34592889537
1559,96487.56786128081
1560,129227.66774006642
1561,127468.51713302257
1562,127513.69266483204
1563,117249.13959011271
1564,163435.747151341
1565,150988.616343242
1566,234646.32369995263
1567,83761.32654654604
1568,209605.55349637943
1569,123258.58207764683
1570,135533.1579455611
1571,119077.73441446727
1572,136429.76592199955
1573,239373.68486587395
1574,123652.34541414771
1575,213174.51066946768
1576,227455.6004976361
1577,196959.5989825881
1578,137864.5397025918
1579,141013.56715917127
1580,198768.74790336302
1581,142304.6711133229
1582,126282.03856611035
1583,293625.0198487896
1584,228006.10176117806
1585,146439.30200902544
1586,77456.53638688613
1587,101366.16822772098
1588,140836.7777770817
1589,98641.83042201586
1590,140047.91494636377
1591,96369.38806591401
1592,122036.0885584151
1593,125942.96963781922
1594,140484.25023699796
1595,118015.63051948936
1596,221394.38322874595
1597,182614.26095386955
1598,200264.18578410425
1599,175297.93944846396
1600,182724.80026729306
1601,67514.95467962702
1602,109628.90168388185
1603,86474.14574525811
1604,250040.8689769734
1605,249283.28377132904
1606,165770.01501607578
1607,184719.83457588791
1608,221349.57139097166
1609,190860.48178921995
1610,154922.36171349266
1611,145457.43754362228
1612,171711.48284376168
1613,168899.8302097426
1614,118213.33824886938
1615,91491.7211024862
1616,84983.45935448428
1617,96536.81423267652
1618,123953.17363409634
1619,133337.53938021848
1620,189250.03210887243
1621,140661.4006316087
1622,135450.40534846793
1623,265049.1452031383
1624,200329.92640123604
1625,115665.21973459865
1626,166289.08760968354
1627,186159.81594718486
1628,288210.42692302424
1629,189469.71637062443
1630,326139.17170123936
1631,218476.51178839034
1632,240775.19633963844
1633,178581.96623516557
1634,187490.74901831942
1635,177711.32713620417
1636,161435.7855511578
1637,183948.58168269464
1638,191486.7638491127
1639,185465.08252578368
1640,251858.00945278778
1641,183597.97520799795
1642,226694.16315957942
1643,227733.762373588
1644,242042.76707236786
1645,189950.20004937297
1646,156700.889232493
1647,165044.2173162683
1648,134193.741357708
1649,133276.85517229085
1650,110955.37338898139
1651,122242.11847480203
1652,108294.16034862807
1653,110654.35422652416
1654,151931.9460112507
1655,151629.6883110162
1656,152483.66769710794
1657,154287.7795412669
1658,152422.1626435172
1659,127436.19042580388
1660,149581.061968572
1661,435933.5613599705
1662,370501.6318170716
1663,363929.9542863928
1664,453779.8756187639
1665,303197.39815216896
1666,302653.33680109517
1667,359162.05984189233
1668,322686.9607977174
1669,290107.6213040224
1670,328749.94009269745
1671,236543.06495784147
1672,397447.2669921238
1673,296742.86096928944
1674,248910.29238757107
1675,192449.2182782876
1676,187082.18410413645
1677,217763.82648758483
1678,442533.37500201014
1679,347496.25624692277
1680,333686.0794664916
1681,253472.43723735353
1682,286403.8751685228
1683,191428.8501114957
1684,188049.96576974884
1685,176571.63394552984
1686,186031.34884090192
1687,180259.5112105821
1688,196101.60811527848
1689,195201.1613734457
1690,195452.69956354034
1691,188851.97995500313
1692,265695.5766112735
1693,176848.01385232527
1694,184480.56232815213
1695,177168.73138196225
1696,261025.6993862483
1697,180606.50248717912
1698,346384.00691340864
1699,311592.0758720959
1700,234126.07185721994
1701,255953.47609740714
1702,252307.478880873
1703,260153.8605096409
1704,264278.1556721933
1705,235923.2419554308
1706,397738.85494559514
1707,215109.56155586703
1708,208798.22552627686
1709,267243.9604601288
1710,228756.4970312891
1711,258975.31446274224
1712,272872.7791868213
1713,249923.32792299817
1714,218016.76851972012
1715,203221.34758285843
1716,184325.01964308158
1717,177188.81723961735
1718,141744.67881715848
1719,204672.8590696921
1720,242573.45493275655
1721,173436.57819539844
1722,133237.94439837284
1723,157824.9863843549
1724,217205.39895866127
1725,235163.47055273235
1726,182419.05765378257
1727,162879.92363216405
1728,177423.0439461071
1729,167554.43816369172
1730,163505.11711231567
1731,122079.5803828788
1732,125204.07682876871
1733,113389.60406513077
1734,120837.77977343809
1735,128276.93089342231
1736,116280.4535314058
1737,299130.2641604574
1738,226663.93278689403
1739,272322.47315229813
1740,218196.78948133937
1741,188699.9818415491
1742,168929.6153667059
1743,177692.35068224184
1744,278589.7848281871
1745,212334.88276568905
1746,200734.57528100564
1747,214098.53536797935
1748,213041.00073136613
1749,151147.57555499504
1750,130486.05288847942
1751,233767.9886998271
1752,117080.9042355666
1753,148050.30652339698
1754,196983.90072848162
1755,164861.52049428184
1756,123994.54987324141
1757,116369.96633889717
1758,139399.1688843033
1759,156096.96586637336
1760,157177.51866645855
1761,144344.73452493234
1762,169519.56774881022
1763,165570.83278798952
1764,117467.46041329409
1765,161361.38050254335
1766,164670.96759816378
1767,198856.7344896895
1768,130067.95061992749
1769,176399.84186369664
1770,145322.64435133833
1771,122893.65103447795
1772,132343.084965283
1773,128417.00451525519
1774,150188.60263845813
1775,132299.5202869092
1776,117523.16167849745
1777,107170.683641182
1778,134373.23737231604
1779,109785.55840215023
1780,173839.8242643117
1781,125830.54833674134
1782,87552.01955135353
1783,137886.9688758531
1784,102480.9258553888
1785,114845.18202629739
1786,137159.2101545519
1787,160380.66169425874
1788,59930.32402204943
1789,102730.90062356861
1790,82615.02828807608
1791,189436.75934690947
1792,147637.0433855633
1793,137888.13534315597
1794,151825.59328559513
1795,133565.84721593975
1796,122969.29563622341
1797,114716.71563233498
1798,123020.88628814356
1799,107638.76387960446
1800,126551.32753265937
1801,126385.34664602418
1802,134739.62539790286
1803,153671.55601543997
1804,136310.7204095151
1805,136239.77345276857
1806,131991.95612459042
1807,132293.55942342454
1808,119023.48649336152
1809,116177.15632502825
1810,139934.7164594949
1811,95928.32098676199
1812,97460.40114858116
1813,119675.01088092176
1814,92992.24471951259
1815,59827.90026886966
1816,98888.55537597815
1817,106927.77298632279
1818,146640.27032407865
1819,129384.81820164854
1820,73592.37900997276
1821,108916.34433047753
1822,153500.3169469323
1823,57595.44170005161
1824,128155.79347463165
1825,129706.45475597869
1826,103015.54964523567
1827,104812.59950622279
1828,126247.6147881572
1829,117546.67758084967
1830,139335.88264743128
1831,157017.98526755688
1832,108333.28095543731
1833,132453.89557946773
1834,127836.77662570466
1835,134830.56945736078
1836,119615.25203696571
1837,81062.98225834334
1838,126971.21255032581
1839,97549.04210903033
1840,140240.23406935902
1841,136960.14256310504
1842,94431.39486782161
1843,130451.37755387908
1844,143404.98930627594
1845,138814.85539374597
1846,149914.85558897664
1847,158724.13275688526
1848,64311.49746973642
1849,108053.62699681235
1850,118281.24091640484
1851,143295.2048054482
1852,123448.84311884259
1853,132805.11473821526
1854,173242.7775684634
1855,163152.52081894624
1856,216708.56726379204
1857,145730.63480073228
1858,142523.43505928613
1859,126337.28861832808
1860,156629.83923104324
1861,125821.26117859088
1862,304628.08639409405
1863,290659.831001846
1864,290674.5204172289
1865,328033.7410809144
1866,320944.3391178848
1867,239308.458236977
1868,287302.70052518
1869,200760.16074320243
1870,223286.85681655866
1871,259293.74692326103
1872,179370.22040373008
1873,234339.86474738165
1874,134969.6038295101
1875,199185.01412559988
1876,192987.34069462365
1877,200497.29533284728
1878,210406.37730961325
1879,126089.35274327955
1880,129062.24245380826
1881,226748.30977387296
1882,255309.8847896408
1883,191948.08459959095
1884,203197.4750287787
1885,235564.81829383387
1886,272127.5349154456
1887,207921.99852753442
1888,252825.5159953977
1889,173378.3700689816
1890,121641.0175343423
1891,143006.33270029182
1892,100290.05264249232
1893,127119.0922306345
1894,130670.90822327747
1895,138682.97490750052
1896,124777.63741988057
1897,119737.67736993216
1898,117971.72709819546
1899,150481.31445899414
1900,136968.14711005735
1901,162039.9646924839
1902,135058.9620250424
1903,212119.2876389876
1904,131402.27446015243
1905,181656.94520061006
1906,157115.14325761033
1907,182290.82508928396
1908,125821.87663466622
1909,141926.27899604305
1910,135481.15435491002
1911,208200.56451525108
1912,320994.37739240506
1913,142219.7928916505
1914,78311.17296710018
1915,284424.4766115592
1916,64884.56713218657
1917,259443.9331337235
1918,136996.66116685886
1919,169881.03964004817
1920,156409.4150980147
1921,351014.2000068773
1922,305966.6083942015
1923,206190.28725442517
1924,223189.21567348344
1925,206458.4613425146
1926,356570.31064364756
1927,126125.19922090654
1928,159547.78492749584
1929,119677.87965127864
1930,135052.45004490408
1931,142361.65684149833
1932,142944.28826287301
1933,164839.04344298784
1934,184595.95799175074
1935,174005.5734093475
1936,188217.05590355236
1937,189527.0920365899
1938,174405.10286910477
1939,258440.59961923223
1940,193075.30677970598
1941,183062.65660893824
1942,177829.00835973764
1943,216001.02432889264
1944,366951.83802872954
1945,380974.5384224979
1946,176742.15751371154
1947,295126.00630073156
1948,174940.7441523372
1949,235550.84437830708
1950,178012.9653747012
1951,243948.77205287034
1952,202926.77553234203
1953,162868.61748603726
1954,201575.51125184077
1955,136397.4132672561
1956,302359.4848178845
1957,165937.03917917606
1958,282856.7043759603
1959,144854.79216854443
1960,113183.4257048479
1961,125794.9146986811
1962,107641.19354107311
1963,110604.9464285768
1964,116182.92224345158
1965,153396.31844970744
1966,150667.69120780143
1967,268377.73684285133
1968,376436.1531640404
1969,374733.63301254547
1970,394640.4916257142
1971,436699.4618782236
1972,349078.05365855736
1973,279354.6507176723
1974,302084.45753435965
1975,448033.9979627775
1976,260963.0924293246
1977,345647.00565205276
1978,353326.56699821044
1979,345419.81542817
1980,211917.37215629098
1981,324095.22120981244
1982,222736.81608954218
1983,223028.8222951113
1984,175538.51915857504
1985,221173.81362549315
1986,218011.4179436153
1987,191538.26816168736
1988,181157.97593341983
1989,197022.96660237253
1990,217479.98234128923
1991,220725.09575675032
1992,214746.64046322115
1993,181273.68986801378
1994,234546.97379568187
1995,191877.9727720368
1996,250122.87636701827
1997,310680.5675889944
1998,304440.9862576326
1999,265105.6254644688
2000,314645.8190206655
2001,248636.76154239697
2002,244783.20649631502
2003,273845.10000356403
2004,267807.63997762476
2005,228099.19749415852
2006,222763.4792043061
2007,256799.87797370448
2008,201367.02508528807
2009,191853.02290786183
2010,194646.0683453257
2011,149856.8627893173
2012,179671.84020220613
2013,181939.39205415366
2014,180430.34914635506
2015,199920.39808632084
2016,184816.96596210124
2017,193970.6724868263
2018,123907.53152514278
2019,133512.69313766516
2020,109870.46063755936
2021,108605.18419696315
2022,181445.6443716879
2023,152882.15760882891
2024,247675.77679400344
2025,351902.2771434066
2026,189769.26204310046
2027,160601.93621553623
2028,161632.58415663423
2029,168952.95909747068
2030,266272.9421125694
2031,232330.51142651553
2032,242467.48994465492
2033,253386.43490248843
2034,173742.3743105794
2035,218030.33450859014
2036,199317.05322182097
2037,201325.54858668178
2038,299456.4892691169
2039,215426.1113299242
2040,305567.3848793256
2041,256244.37168595497
2042,212955.88515702105
2043,166045.8848940099
2044,173952.39948313142
2045,203297.48192268482
2046,146382.8671753751
2047,145410.8504010212
2048,135109.98000396605
2049,145313.5518659698
2050,173711.6889649358
2051,99895.15934078264
2052,124697.2560109316
2053,138141.43385699522
2054,85655.14389204198
2055,147667.40358179127
2056,137921.8455686412
2057,113392.20789581863
2058,205930.8344439469
2059,135441.0401710904
2060,153579.11608137237
2061,163447.35766983143
2062,122579.32346824073
2063,112348.51292138099
2064,137838.37336384627
2065,118186.30913971696
2066,169101.91494746774
2067,122523.23718064248
2068,150546.24509636775
2069,83255.58570586347
2070,108578.90340859232
2071,94482.35567151908
2072,137115.0204714558
2073,137535.68915338768
2074,180428.51634592575
2075,143594.75002760574
2076,119359.08361106215
2077,139013.43117558974
2078,123823.15335354272
2079,129744.46422566703
2080,120744.33399576347
2081,122939.69067706412
2082,133310.1548606127
2083,142805.5346147386
2084,108342.62669495858
2085,124084.14473171002
2086,133504.95437543507
2087,131560.11325091554
2088,103063.75710391073
2089,86195.20821497522
2090,131554.41399542833
2091,114483.50519561823
2092,133917.27622073868
2093,120913.63281829364
2094,120698.94525262501
2095,147237.9263820484
2096,83647.87855687157
2097,98495.51468315502
2098,144200.78229907207
2099,63330.11907331745
2100,99141.59229677799
2101,125021.20215532706
2102,125918.89857574692
2103,107055.11135724295
2104,141218.41005550162
2105,118087.62859945736
2106,78438.99687022145
2107,216476.6391081891
2108,114045.90568175992
2109,115286.8724057487
2110,121166.25052023615
2111,141885.31157642888
2112,137034.6212729474
2113,123154.79418157593
2114,120738.22416584869
2115,158914.55502988945
2116,121166.0329603111
2117,146049.10873260273
2118,121599.59460754457
2119,109339.24777192512
2120,121486.80208975314
2121,85087.14021802766
2122,105976.93425840276
2123,96153.85124494426
2124,169200.895729702
2125,126218.85531072441
2126,151952.0820759769
2127,149089.0020342809
2128,120198.10325696591
2129,102986.44407969392
2130,133837.81847072838
2131,151384.63610777562
2132,117164.25844291694
2133,126279.58927916895
2134,123771.38999039032
2135,100427.69598026296
2136,79593.9482699289
2137,117595.33457858028
2138,130213.74604524954
2139,154883.31684078087
2140,129430.99895344519
2141,142882.3693251501
2142,127713.86285241961
2143,140973.7604717029
2144,113537.4866724292
2145,134061.98616821785
2146,151034.31517222588
2147,147253.65095552924
2148,133755.799995513
2149,142315.6144114401
2150,233061.52686686127
2151,119781.31626119273
2152,157397.5569458441
2153,144331.6439639012
2154,109776.78585728575
2155,138973.10347055434
2156,250824.80591866845
2157,218522.7733567107
2158,235486.87666693836
2159,211792.41551757386
2160,181613.79042412373
2161,250279.48474449446
2162,363177.6550297587
2163,331372.7123420794
2164,244851.89343527565
2165,184250.31263436133
2166,144541.10498686665
2167,206691.82393991918
2168,194919.17927489063
2169,197278.29956225515
2170,212386.4848593115
2171,141267.36139259874
2172,138878.68369905162
2173,168602.77609436496
2174,235028.60806816263
2175,292353.09247564303
2176,294915.7144064191
2177,244590.0375840646
2178,217428.43397694087
2179,145070.52062463854
2180,208088.75641362867
2181,202455.17379465405
2182,228750.94314935774
2183,197981.5337644395
2184,118162.29544235859
2185,127244.68341175311
2186,152100.21102442776
2187,157636.99208877806
2188,166769.37532431114
2189,284927.82046174473
2190,84846.41842788643
2191,85076.26381531356
2192,88707.97722172333
2193,110837.45354822432
2194,107782.07094540805
2195,104647.7612624304
2196,97736.96787610598
2197,113765.93029644468
2198,149071.74257926253
2199,167816.79978443735
2200,132025.66486169436
2201,138535.71105694785
2202,189962.98387337866
2203,140719.7929034384
2204,174008.24828562507
2205,118215.36606988008
2206,132553.9274125025
2207,200844.9602250279
2208,239034.99518472704
2209,213785.20445899805
2210,132274.89990202643
2211,115850.9964388365
2212,122365.21428628308
2213,102970.78667868515
2214,137531.64798537543
2215,106388.67905690506
2216,141710.0377222527
2217,66053.47901134499
2218,85694.894216333
2219,92509.77068589425
2220,87855.82394606076
2221,286216.7706319496
2222,248617.51465737447
2223,292814.5856074906
2224,212572.95612930055
2225,129583.24335189807
2226,171304.85413574876
2227,196368.36269274412
2228,261264.98952813493
2229,232094.2915972143
2230,153948.96814748456
2231,212125.26889810647
2232,181862.0822812972
2233,175802.205986952
2234,230661.76199091965
2235,210063.1671025679
2236,253153.4648935154
2237,297044.17915798194
2238,202859.52778149612
2239,122514.1129397703
2240,160562.47284592048
2241,140351.34219111945
2242,129482.00406125626
2243,129812.17483406144
2244,106274.64454147627
2245,104319.27513544651
2246,133497.65299318958
2247,114740.37249167047
2248,121781.2872125326
2249,126569.99176334911
2250,134529.7440197491
2251,137457.50796942002
2252,175739.5422319083
2253,161097.3772491042
2254,174479.49882196417
2255,184188.4880579125
2256,178796.2842005983
2257,208494.36712063773
2258,169219.1041822917
2259,176073.43519219727
2260,149232.42213690706
2261,195339.29668211302
2262,213616.3920467085
2263,358825.8630368922
2264,453325.52660587296
2265,171783.69199923245
2266,288927.0576198531
2267,327776.93433676497
2268,378190.9968551798
2269,153541.48147947757
2270,185217.99631886953
2271,211206.71053261688
2272,189383.0770030194
2273,162117.66890598886
2274,174010.33854016944
2275,161395.35351137287
2276,182981.00448510674
2277,181865.6467144944
2278,148343.87994768936
2279,127909.90796134084
2280,108300.04896387181
2281,174840.1447600165
2282,186504.4950027027
2283,115524.38835585528
2284,122543.07213039682
2285,143119.39335179602
2286,118619.74001246273
2287,333090.51756368025
2288,271479.1479240366
2289,344855.28597799153
2290,408105.3557776981
2291,313729.6149301982
2292,420053.4501797915
2293,433543.1166278643
2294,383719.75468319794
2295,419892.12456418044
2296,276439.4921376811
2297,317343.26749897166
2298,332749.9341083255
2299,350024.40419033787
2300,317108.4562534088
2301,280340.17268929543
2302,234794.72131176316
2303,242195.88114675845
2304,247714.47971774667
2305,183481.34284278558
2306,180238.26409629383
2307,190546.5405478754
2308,233212.0892560694
2309,281855.12415390345
2310,228592.12254922863
2311,195556.77741934292
2312,179524.38191212443
2313,176816.59507508852
2314,178641.45029535337
2315,175426.3912857897
2316,194732.21172568022
2317,182202.4402732476
2318,176276.1160410614
2319,184501.45549464895
2320,187447.4323665967
2321,245123.9102381529
2322,188288.8491856712
2323,185392.44212485227
2324,183620.39285549396
2325,209366.44349865973
2326,182461.1024616384
2327,215912.86409434155
2328,220139.36142865737
2329,188903.0756797857
2330,181718.55183600614
2331,340933.7569181026
2332,382631.1973484044
2333,306446.85236861923
2334,259689.12097600696
2335,261513.7142371756
2336,295758.15969578957
2337,193386.80588951608
2338,248149.32532137306
2339,237727.47167832643
